Applicant_Name,Country_Code,Application_number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO,Application_Number,API,STAV,API_typ
Vysoká škola chemicko-technologická v Praze,CZ,2016-33068,OPENDATAST96_PT_CZ_FULL_PUV2016-33068.xml,21.11.2016,21,PUV/33068,PUV,2,2016-33068,PUV/33068,Zaniklý dokument,PUV/33068-2
Vysoká škola chemicko-technologická v Praze,CZ,2016-33069,OPENDATAST96_PT_CZ_FULL_PUV2016-33069.xml,21.11.2016,21,PUV/33069,PUV,2,2016-33069,PUV/33069,Zaniklý dokument,PUV/33069-2
Vysoká škola chemicko-technologická v Praze,CZ,2016-33193,OPENDATAST96_PT_CZ_FULL_PUV2016-33193.xml,15.12.2016,21,PUV/33193,PUV,2,2016-33193,PUV/33193,Zaniklý dokument,PUV/33193-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33517,OPENDATAST96_PT_CZ_FULL_PUV2017-33517.xml,17.03.2017,21,PUV/33517,PUV,2,2017-33517,PUV/33517,Zaniklý dokument,PUV/33517-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33795,OPENDATAST96_PT_CZ_FULL_PUV2017-33795.xml,07.06.2017,21,PUV/33795,PUV,2,2017-33795,PUV/33795,Zaniklý dokument,PUV/33795-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33866,OPENDATAST96_PT_CZ_FULL_PUV2017-33866.xml,29.06.2017,21,PUV/33866,PUV,2,2017-33866,PUV/33866,Zaniklý dokument,PUV/33866-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33887,OPENDATAST96_PT_CZ_FULL_PUV2017-33887.xml,04.07.2017,21,PUV/33887,PUV,2,2017-33887,PUV/33887,Zaniklý dokument,PUV/33887-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33902,OPENDATAST96_PT_CZ_FULL_PUV2017-33902.xml,12.07.2017,21,PUV/33902,PUV,2,2017-33902,PUV/33902,Zaniklý dokument,PUV/33902-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33977,OPENDATAST96_PT_CZ_FULL_PUV2017-33977.xml,02.08.2017,21,PUV/33977,PUV,2,2017-33977,PUV/33977,Zaniklý dokument,PUV/33977-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-33978,OPENDATAST96_PT_CZ_FULL_PUV2017-33978.xml,02.08.2017,21,PUV/33978,PUV,2,2017-33978,PUV/33978,Zaniklý dokument,PUV/33978-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34050,OPENDATAST96_PT_CZ_FULL_PUV2017-34050.xml,25.08.2017,21,PUV/34050,PUV,2,2017-34050,PUV/34050,Zaniklý dokument,PUV/34050-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34107,OPENDATAST96_PT_CZ_FULL_PUV2017-34107.xml,15.09.2017,21,PUV/34107,PUV,2,2017-34107,PUV/34107,Zaniklý dokument,PUV/34107-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34176,OPENDATAST96_PT_CZ_FULL_PUV2017-34176.xml,05.10.2017,21,PUV/34176,PUV,2,2017-34176,PUV/34176,Zaniklý dokument,PUV/34176-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34229,OPENDATAST96_PT_CZ_FULL_PUV2017-34229.xml,19.10.2017,21,PUV/34229,PUV,2,2017-34229,PUV/34229,Zaniklý dokument,PUV/34229-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34361,OPENDATAST96_PT_CZ_FULL_PUV2017-34361.xml,16.11.2017,21,PUV/34361,PUV,2,2017-34361,PUV/34361,Zaniklý dokument,PUV/34361-2
Vysoká škola chemicko-technologická v Praze,CZ,2017-34428,OPENDATAST96_PT_CZ_FULL_PUV2017-34428.xml,07.12.2017,21,PUV/34428,PUV,2,2017-34428,PUV/34428,Platný dokument,PUV/34428-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34849,OPENDATAST96_PT_CZ_FULL_PUV2018-34849.xml,06.04.2018,21,PUV/34849,PUV,2,2018-34849,PUV/34849,Zaniklý dokument,PUV/34849-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34850,OPENDATAST96_PT_CZ_FULL_PUV2018-34850.xml,06.04.2018,21,PUV/34850,PUV,2,2018-34850,PUV/34850,Zaniklý dokument,PUV/34850-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-34987,OPENDATAST96_PT_CZ_FULL_PUV2018-34987.xml,23.05.2018,21,PUV/34987,PUV,2,2018-34987,PUV/34987,Zaniklý dokument,PUV/34987-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35142,OPENDATAST96_PT_CZ_FULL_PUV2018-35142.xml,04.07.2018,21,PUV/35142,PUV,2,2018-35142,PUV/35142,Zaniklý dokument,PUV/35142-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35299,OPENDATAST96_PT_CZ_FULL_PUV2018-35299.xml,29.08.2018,21,PUV/35299,PUV,2,2018-35299,PUV/35299,Zaniklý dokument,PUV/35299-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35352,OPENDATAST96_PT_CZ_FULL_PUV2018-35352.xml,17.09.2018,21,PUV/35352,PUV,2,2018-35352,PUV/35352,Zaniklý dokument,PUV/35352-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35392,OPENDATAST96_PT_CZ_FULL_PUV2018-35392.xml,24.09.2018,21,PUV/35392,PUV,2,2018-35392,PUV/35392,Zaniklý dokument,PUV/35392-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35394,OPENDATAST96_PT_CZ_FULL_PUV2018-35394.xml,24.09.2018,21,PUV/35394,PUV,2,2018-35394,PUV/35394,Zaniklý dokument,PUV/35394-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35406,OPENDATAST96_PT_CZ_FULL_PUV2018-35406.xml,26.09.2018,21,PUV/35406,PUV,2,2018-35406,PUV/35406,Zaniklý dokument,PUV/35406-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35451,OPENDATAST96_PT_CZ_FULL_PUV2018-35451.xml,11.10.2018,21,PUV/35451,PUV,2,2018-35451,PUV/35451,Zaniklý dokument,PUV/35451-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35552,OPENDATAST96_PT_CZ_FULL_PUV2018-35552.xml,31.10.2018,21,PUV/35552,PUV,2,2018-35552,PUV/35552,Zaniklý dokument,PUV/35552-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35565,OPENDATAST96_PT_CZ_FULL_PUV2018-35565.xml,02.11.2018,21,PUV/35565,PUV,2,2018-35565,PUV/35565,Zaniklý dokument,PUV/35565-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35585,OPENDATAST96_PT_CZ_FULL_PUV2018-35585.xml,08.11.2018,21,PUV/35585,PUV,2,2018-35585,PUV/35585,Zaniklý dokument,PUV/35585-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35632,OPENDATAST96_PT_CZ_FULL_PUV2018-35632.xml,20.11.2018,21,PUV/35632,PUV,2,2018-35632,PUV/35632,Zaniklý dokument,PUV/35632-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35638,OPENDATAST96_PT_CZ_FULL_PUV2018-35638.xml,21.11.2018,21,PUV/35638,PUV,2,2018-35638,PUV/35638,Zaniklý dokument,PUV/35638-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35639,OPENDATAST96_PT_CZ_FULL_PUV2018-35639.xml,21.11.2018,21,PUV/35639,PUV,2,2018-35639,PUV/35639,Zaniklý dokument,PUV/35639-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35678,OPENDATAST96_PT_CZ_FULL_PUV2018-35678.xml,29.11.2018,21,PUV/35678,PUV,2,2018-35678,PUV/35678,Platný dokument,PUV/35678-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35698,OPENDATAST96_PT_CZ_FULL_PUV2018-35698.xml,05.12.2018,21,PUV/35698,PUV,2,2018-35698,PUV/35698,Zaniklý dokument,PUV/35698-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35699,OPENDATAST96_PT_CZ_FULL_PUV2018-35699.xml,05.12.2018,21,PUV/35699,PUV,2,2018-35699,PUV/35699,Zaniklý dokument,PUV/35699-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35735,OPENDATAST96_PT_CZ_FULL_PUV2018-35735.xml,12.12.2018,21,PUV/35735,PUV,2,2018-35735,PUV/35735,Zaniklý dokument,PUV/35735-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35736,OPENDATAST96_PT_CZ_FULL_PUV2018-35736.xml,12.12.2018,21,PUV/35736,PUV,2,2018-35736,PUV/35736,Zaniklý dokument,PUV/35736-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35756,OPENDATAST96_PT_CZ_FULL_PUV2018-35756.xml,18.12.2018,21,PUV/35756,PUV,2,2018-35756,PUV/35756,Platný dokument,PUV/35756-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35757,OPENDATAST96_PT_CZ_FULL_PUV2018-35757.xml,18.12.2018,21,PUV/35757,PUV,2,2018-35757,PUV/35757,Platný dokument,PUV/35757-2
Vysoká škola chemicko-technologická v Praze,CZ,2018-35758,OPENDATAST96_PT_CZ_FULL_PUV2018-35758.xml,18.12.2018,21,PUV/35758,PUV,2,2018-35758,PUV/35758,Zaniklý dokument,PUV/35758-2
Vysoká škola chemicko-technologická v Praze,CZ,2019-35910,OPENDATAST96_PT_CZ_FULL_PUV2019-35910.xml,12.02.2019,21,PUV/35910,PUV,2,2019-35910,PUV/35910,Zaniklý dokument,PUV/35910-2
Vysoká škola chemicko-technologická v Praze,CZ,2019-36674,OPENDATAST96_PT_CZ_FULL_PUV2019-36674.xml,26.09.2019,21,PUV/36674,PUV,2,2019-36674,PUV/36674,Platný dokument,PUV/36674-2
Vysoká škola chemicko-technologická v Praze,CZ,2019-36675,OPENDATAST96_PT_CZ_FULL_PUV2019-36675.xml,18.12.2018,21,PUV/36675,PUV,2,2019-36675,PUV/36675,Zaniklý dokument,PUV/36675-2
Vysoká škola chemicko-technologická v Praze,CZ,2020-38324,OPENDATAST96_PT_CZ_FULL_PUV2020-38324.xml,08.12.2020,21,PUV/38324,PUV,2,2020-38324,PUV/38324,Platný dokument,PUV/38324-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38480,OPENDATAST96_PT_CZ_FULL_PUV2021-38480.xml,21.01.2021,21,PUV/38480,PUV,2,2021-38480,PUV/38480,Platný dokument,PUV/38480-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38616,OPENDATAST96_PT_CZ_FULL_PUV2021-38616.xml,09.03.2021,21,PUV/38616,PUV,2,2021-38616,PUV/38616,Platný dokument,PUV/38616-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38619,OPENDATAST96_PT_CZ_FULL_PUV2021-38619.xml,09.03.2021,21,PUV/38619,PUV,2,2021-38619,PUV/38619,Platný dokument,PUV/38619-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38632,OPENDATAST96_PT_CZ_FULL_PUV2021-38632.xml,11.03.2021,21,PUV/38632,PUV,2,2021-38632,PUV/38632,Platný dokument,PUV/38632-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38633,OPENDATAST96_PT_CZ_FULL_PUV2021-38633.xml,11.03.2021,21,PUV/38633,PUV,2,2021-38633,PUV/38633,Platný dokument,PUV/38633-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38635,OPENDATAST96_PT_CZ_FULL_PUV2021-38635.xml,11.03.2021,21,PUV/38635,PUV,2,2021-38635,PUV/38635,Platný dokument,PUV/38635-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38636,OPENDATAST96_PT_CZ_FULL_PUV2021-38636.xml,11.03.2021,21,PUV/38636,PUV,2,2021-38636,PUV/38636,Platný dokument,PUV/38636-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-38962,OPENDATAST96_PT_CZ_FULL_PUV2021-38962.xml,02.07.2021,21,PUV/38962,PUV,2,2021-38962,PUV/38962,Platný dokument,PUV/38962-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39053,OPENDATAST96_PT_CZ_FULL_PUV2021-39053.xml,30.07.2021,21,PUV/39053,PUV,2,2021-39053,PUV/39053,Platný dokument,PUV/39053-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39114,OPENDATAST96_PT_CZ_FULL_PUV2021-39114.xml,25.08.2021,21,PUV/39114,PUV,2,2021-39114,PUV/39114,Platný dokument,PUV/39114-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39192,OPENDATAST96_PT_CZ_FULL_PUV2021-39192.xml,21.09.2021,21,PUV/39192,PUV,2,2021-39192,PUV/39192,Platný dokument,PUV/39192-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39195,OPENDATAST96_PT_CZ_FULL_PUV2021-39195.xml,21.09.2021,21,PUV/39195,PUV,2,2021-39195,PUV/39195,Platný dokument,PUV/39195-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39325,OPENDATAST96_PT_CZ_FULL_PUV2021-39325.xml,01.11.2021,21,PUV/39325,PUV,2,2021-39325,PUV/39325,Platný dokument,PUV/39325-2
Vysoká škola chemicko-technologická v Praze,CZ,2021-39326,OPENDATAST96_PT_CZ_FULL_PUV2021-39326.xml,01.11.2021,21,PUV/39326,PUV,2,2021-39326,PUV/39326,Platný dokument,PUV/39326-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-39598,OPENDATAST96_PT_CZ_FULL_PUV2022-39598.xml,21.01.2022,21,PUV/39598,PUV,2,2022-39598,PUV/39598,Platný dokument,PUV/39598-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-39683,OPENDATAST96_PT_CZ_FULL_PUV2022-39683.xml,19.02.2022,21,PUV/39683,PUV,2,2022-39683,PUV/39683,Platný dokument,PUV/39683-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40036,OPENDATAST96_PT_CZ_FULL_PUV2022-40036.xml,24.06.2022,21,PUV/40036,PUV,2,2022-40036,PUV/40036,Platný dokument,PUV/40036-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40052,OPENDATAST96_PT_CZ_FULL_PUV2022-40052.xml,30.06.2022,21,PUV/40052,PUV,2,2022-40052,PUV/40052,Platný dokument,PUV/40052-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40071,OPENDATAST96_PT_CZ_FULL_PUV2022-40071.xml,13.07.2022,21,PUV/40071,PUV,2,2022-40071,PUV/40071,Platný dokument,PUV/40071-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40130,OPENDATAST96_PT_CZ_FULL_PUV2022-40130.xml,05.08.2022,21,PUV/40130,PUV,2,2022-40130,PUV/40130,Platný dokument,PUV/40130-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40161,OPENDATAST96_PT_CZ_FULL_PUV2022-40161.xml,18.08.2022,21,PUV/40161,PUV,2,2022-40161,PUV/40161,Platný dokument,PUV/40161-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40250,OPENDATAST96_PT_CZ_FULL_PUV2022-40250.xml,15.09.2022,21,PUV/40250,PUV,2,2022-40250,PUV/40250,Platný dokument,PUV/40250-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40361,OPENDATAST96_PT_CZ_FULL_PUV2022-40361.xml,18.10.2022,21,PUV/40361,PUV,2,2022-40361,PUV/40361,Platný dokument,PUV/40361-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40368,OPENDATAST96_PT_CZ_FULL_PUV2022-40368.xml,19.10.2022,21,PUV/40368,PUV,2,2022-40368,PUV/40368,Platný dokument,PUV/40368-2
Vysoká škola chemicko-technologická v Praze,CZ,2022-40415,OPENDATAST96_PT_CZ_FULL_PUV2022-40415.xml,01.11.2022,21,PUV/40415,PUV,2,2022-40415,PUV/40415,Platný dokument,PUV/40415-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40650,OPENDATAST96_PT_CZ_FULL_PUV2023-40650.xml,05.01.2023,21,PUV/40650,PUV,2,2023-40650,PUV/40650,Platný dokument,PUV/40650-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40651,OPENDATAST96_PT_CZ_FULL_PUV2023-40651.xml,05.01.2023,21,PUV/40651,PUV,2,2023-40651,PUV/40651,Platný dokument,PUV/40651-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40668,OPENDATAST96_PT_CZ_FULL_PUV2023-40668.xml,16.01.2023,21,PUV/40668,PUV,2,2023-40668,PUV/40668,Platný dokument,PUV/40668-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40720,OPENDATAST96_PT_CZ_FULL_PUV2023-40720.xml,02.02.2023,21,PUV/40720,PUV,2,2023-40720,PUV/40720,Platný dokument,PUV/40720-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-40993,OPENDATAST96_PT_CZ_FULL_PUV2023-40993.xml,19.05.2023,21,PUV/40993,PUV,2,2023-40993,PUV/40993,Platný dokument,PUV/40993-2
Vysoká škola chemicko-technologická v Praze,CZ,2023-41097,OPENDATAST96_PT_CZ_FULL_PUV2023-41097.xml,23.06.2023,21,PUV/41097,PUV,2,2023-41097,PUV/41097,Platný dokument,PUV/41097-2
Vysoká škola chemicko-technologická v Praze,CZ,2013-1043,OPENDATAST96_PT_CZ_FULL_PV2013-1043.xml,19.12.2013,21,PT/2013-1043,PT,1,2013-1043,PT/2013-1043,Zaniklý dokument,PT/2013-1043-1
Vysoká škola chemicko-technologická v Praze,CZ,2013-180,OPENDATAST96_PT_CZ_FULL_PV2013-180.xml,11.03.2013,21,PT/2013-180,PT,1,2013-180,PT/2013-180,Zaniklý dokument,PT/2013-180-1
Vysoká škola chemicko-technologická v Praze,CZ,2013-662,OPENDATAST96_PT_CZ_FULL_PV2013-662.xml,28.08.2013,21,PT/2013-662,PT,1,2013-662,PT/2013-662,Negativně ukončený po zveřejněnĂ­,PT/2013-662-1
Vysoká škola chemicko-technologická v Praze,CZ,2013-711,OPENDATAST96_PT_CZ_FULL_PV2013-711.xml,17.09.2013,21,PT/2013-711,PT,1,2013-711,PT/2013-711,Zaniklý dokument,PT/2013-711-1
Vysoká škola chemicko-technologická v Praze,CZ,2013-941,OPENDATAST96_PT_CZ_FULL_PV2013-941.xml,27.11.2013,21,PT/2013-941,PT,1,2013-941,PT/2013-941,Negativně ukončený po zveřejněnĂ­,PT/2013-941-1
Vysoká škola chemicko-technologická v Praze,CZ,2014-182,OPENDATAST96_PT_CZ_FULL_PV2014-182.xml,25.03.2014,21,PT/2014-182,PT,1,2014-182,PT/2014-182,Zaniklý dokument,PT/2014-182-1
Vysoká škola chemicko-technologická v Praze,CZ,2014-565,OPENDATAST96_PT_CZ_FULL_PV2014-565.xml,22.08.2014,21,PT/2014-565,PT,1,2014-565,PT/2014-565,Negativně ukončený po zveřejněnĂ­,PT/2014-565-1
Vysoká škola chemicko-technologická v Praze,CZ,2014-936,OPENDATAST96_PT_CZ_FULL_PV2014-936.xml,18.12.2014,21,PT/2014-936,PT,1,2014-936,PT/2014-936,Zaniklý dokument,PT/2014-936-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-428,OPENDATAST96_PT_CZ_FULL_PV2015-428.xml,24.06.2015,21,PT/2015-428,PT,1,2015-428,PT/2015-428,Zaniklý dokument,PT/2015-428-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-510,OPENDATAST96_PT_CZ_FULL_PV2015-510.xml,21.07.2015,21,PT/2015-510,PT,1,2015-510,PT/2015-510,Zaniklý dokument,PT/2015-510-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-564,OPENDATAST96_PT_CZ_FULL_PV2015-564.xml,20.08.2015,21,PT/2015-564,PT,1,2015-564,PT/2015-564,Zaniklý dokument,PT/2015-564-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-585,OPENDATAST96_PT_CZ_FULL_PV2015-585.xml,30.08.2015,21,PT/2015-585,PT,1,2015-585,PT/2015-585,Zaniklý dokument,PT/2015-585-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-70,OPENDATAST96_PT_CZ_FULL_PV2015-70.xml,04.02.2015,21,PT/2015-70,PT,1,2015-70,PT/2015-70,Zaniklý dokument,PT/2015-70-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-71,OPENDATAST96_PT_CZ_FULL_PV2015-71.xml,04.02.2015,21,PT/2015-71,PT,1,2015-71,PT/2015-71,Zaniklý dokument,PT/2015-71-1
Vysoká škola chemicko-technologická v Praze,CZ,2015-962,OPENDATAST96_PT_CZ_FULL_PV2015-962.xml,31.12.2015,21,PT/2015-962,PT,1,2015-962,PT/2015-962,Zaniklý dokument,PT/2015-962-1
Vysoká škola chemicko-technologická v Praze,CZ,2016-682,OPENDATAST96_PT_CZ_FULL_PV2016-682.xml,02.11.2016,21,PT/2016-682,PT,1,2016-682,PT/2016-682,Zaniklý dokument,PT/2016-682-1
Vysoká škola chemicko-technologická v Praze,CZ,2016-92,OPENDATAST96_PT_CZ_FULL_PV2016-92.xml,17.10.2014,21,PT/2016-92,PT,1,2016-92,PT/2016-92,Zaniklý dokument,PT/2016-92-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-193,OPENDATAST96_PT_CZ_FULL_PV2017-193.xml,06.04.2017,21,PT/2017-193,PT,1,2017-193,PT/2017-193,Zaniklý dokument,PT/2017-193-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-228,OPENDATAST96_PT_CZ_FULL_PV2017-228.xml,26.04.2017,21,PT/2017-228,PT,1,2017-228,PT/2017-228,Negativně ukončený po zveřejněnĂ­,PT/2017-228-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-253,OPENDATAST96_PT_CZ_FULL_PV2017-253.xml,04.05.2017,21,PT/2017-253,PT,1,2017-253,PT/2017-253,Zaniklý dokument,PT/2017-253-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-387,OPENDATAST96_PT_CZ_FULL_PV2017-387.xml,01.07.2017,21,PT/2017-387,PT,1,2017-387,PT/2017-387,Zaniklý dokument,PT/2017-387-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-491,OPENDATAST96_PT_CZ_FULL_PV2017-491.xml,25.08.2017,21,PT/2017-491,PT,1,2017-491,PT/2017-491,Zaniklý dokument,PT/2017-491-1
Vysoká škola chemicko-technologická v Praze,CZ,2017-741,OPENDATAST96_PT_CZ_FULL_PV2017-741.xml,16.11.2017,21,PT/2017-741,PT,1,2017-741,PT/2017-741,Zaniklý dokument,PT/2017-741-1
Vysoká škola chemicko-technologická v Praze,CZ,2018-306,OPENDATAST96_PT_CZ_FULL_PV2018-306.xml,25.06.2018,21,PT/2018-306,PT,1,2018-306,PT/2018-306,Zaniklý dokument,PT/2018-306-1
Vysoká škola chemicko-technologická v Praze,CZ,2018-331,OPENDATAST96_PT_CZ_FULL_PV2018-331.xml,04.07.2018,21,PT/2018-331,PT,1,2018-331,PT/2018-331,Zaniklý dokument,PT/2018-331-1
Vysoká škola chemicko-technologická v Praze,CZ,2019-150,OPENDATAST96_PT_CZ_FULL_PV2019-150.xml,14.03.2019,21,PT/2019-150,PT,1,2019-150,PT/2019-150,Zaniklý dokument,PT/2019-150-1
Vysoká škola chemicko-technologická v Praze,CZ,2019-178,OPENDATAST96_PT_CZ_FULL_PV2019-178.xml,24.03.2019,21,PT/2019-178,PT,1,2019-178,PT/2019-178,Zaniklý dokument,PT/2019-178-1
Vysoká škola chemicko-technologická v Praze,CZ,2019-747,OPENDATAST96_PT_CZ_FULL_PV2019-747.xml,06.12.2019,21,PT/2019-747,PT,1,2019-747,PT/2019-747,Zaniklý dokument,PT/2019-747-1
Vysoká škola chemicko-technologická v Praze,CZ,2019-80,OPENDATAST96_PT_CZ_FULL_PV2019-80.xml,12.02.2019,21,PT/2019-80,PT,1,2019-80,PT/2019-80,Negativně ukončený po zveřejněnĂ­,PT/2019-80-1
Vysoká škola chemicko-technologická v Praze,CZ,2020-347,OPENDATAST96_PT_CZ_FULL_PV2020-347.xml,15.06.2020,21,PT/2020-347,PT,1,2020-347,PT/2020-347,Zaniklý dokument,PT/2020-347-1
"Vysoká škola chemicko-technologická v Praze,",CZ,2023-41194,OPENDATAST96_PT_CZ_DIFF_PUV2023-41194.xml,28.07.2023,21,PUV/41194,PUV,2,2023-41194,PUV/41194,Platný dokument,PUV/41194-2
"Vysoká škola chemicko-technologická v Praze, 
Fakulta potravinářské a biochemické technologie",CZ,2013-28595,OPENDATAST96_PT_CZ_FULL_PUV2013-28595.xml,08.10.2013,21,PUV/28595,PUV,2,2013-28595,PUV/28595,Zaniklý dokument,PUV/28595-2
"Vysoká škola chemicko-technologická v Praze, 
Fakulta potravinářské a biochemické technologie",CZ,2013-28602,OPENDATAST96_PT_CZ_FULL_PUV2013-28602.xml,08.10.2013,21,PUV/28602,PUV,2,2013-28602,PUV/28602,Zaniklý dokument,PUV/28602-2
"Vysoká škola chemicko-technologická v Praze, Ústav inženýrství pevných látek",CZ,2017-34490,OPENDATAST96_PT_CZ_FULL_PUV2017-34490.xml,20.12.2017,21,PUV/34490,PUV,2,2017-34490,PUV/34490,Zaniklý dokument,PUV/34490-2
Vysoká škola polytechnická Jihlava,CZ,2019-36803,OPENDATAST96_PT_CZ_DIFF_PUV2019-36803.xml,25.10.2019,22,PUV/36803,PUV,2,2019-36803,PUV/36803,Platný dokument,PUV/36803-2
Vysoká škola polytechnická Jihlava,CZ,2020-37918,OPENDATAST96_PT_CZ_DIFF_PUV2020-37918.xml,27.08.2020,22,PUV/37918,PUV,2,2020-37918,PUV/37918,Platný dokument na poshovovací lhůtě,PUV/37918-2
Vysoká škola polytechnická Jihlava,CZ,2020-36,OPENDATAST96_PT_CZ_DIFF_PV2020-36.xml,24.01.2020,22,PT/2020-36,PT,1,2020-36,PT/2020-36,Platný dokument,PT/2020-36-1
Vysoká škola polytechnická Jihlava,CZ,2016-32281,OPENDATAST96_PT_CZ_FULL_PUV2016-32281.xml,14.04.2016,22,PUV/32281,PUV,2,2016-32281,PUV/32281,Zaniklý dokument,PUV/32281-2
Vysoká škola polytechnická Jihlava,CZ,2016-32677,OPENDATAST96_PT_CZ_FULL_PUV2016-32677.xml,05.08.2016,22,PUV/32677,PUV,2,2016-32677,PUV/32677,Zaniklý dokument,PUV/32677-2
Vysoká škola polytechnická Jihlava,CZ,2016-33037,OPENDATAST96_PT_CZ_FULL_PUV2016-33037.xml,11.11.2016,22,PUV/33037,PUV,2,2016-33037,PUV/33037,Zaniklý dokument,PUV/33037-2
Vysoká škola polytechnická Jihlava,CZ,2018-35479,OPENDATAST96_PT_CZ_FULL_PUV2018-35479.xml,18.10.2018,22,PUV/35479,PUV,2,2018-35479,PUV/35479,Zaniklý dokument,PUV/35479-2
Vysoká škola technická a ekonomická v Českých Budějovicích,CZ,2013-28816,OPENDATAST96_PT_CZ_DIFF_PUV2013-28816.xml,22.11.2013,23,PUV/28816,PUV,2,2013-28816,PUV/28816,Zaniklý dokument,PUV/28816-2
Vysoká škola technická a ekonomická v Českých Budějovicích,CZ,2018-34678,OPENDATAST96_PT_CZ_DIFF_PUV2018-34678.xml,06.02.2018,23,PUV/34678,PUV,2,2018-34678,PUV/34678,Platný dokument,PUV/34678-2
Vysoká škola technická a ekonomická v Českých Budějovicích,CZ,2018-34685,OPENDATAST96_PT_CZ_DIFF_PUV2018-34685.xml,08.02.2018,23,PUV/34685,PUV,2,2018-34685,PUV/34685,Platný dokument,PUV/34685-2
Vysoká škola technická a ekonomická v Českých Budějovicích,CZ,2019-36903,OPENDATAST96_PT_CZ_DIFF_PUV2019-36903.xml,19.11.2019,23,PUV/36903,PUV,2,2019-36903,PUV/36903,Platný dokument,PUV/36903-2
