Applicant_name,Country_code,Application_number,File_name,Filing_date,ID_univerzita,API,TYP,TYP_cislo,Application_number,API,STAV,API_typ
TechnickĂˇ univerzita v Liberci,CZ,2014-30186,OPENDATAST96_PT_CZ_FULL_PUV2014-30186.xml,41942,11,PUV/30186,PUV,2,2014-30186,PUV/30186,ZaniklĂ˝ dokument,PUV/30186-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30290,OPENDATAST96_PT_CZ_FULL_PUV2014-30290.xml,41963,11,PUV/30290,PUV,2,2014-30290,PUV/30290,ZaniklĂ˝ dokument,PUV/30290-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30444,OPENDATAST96_PT_CZ_FULL_PUV2014-30444.xml,41988,11,PUV/30444,PUV,2,2014-30444,PUV/30444,ZaniklĂ˝ dokument,PUV/30444-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30445,OPENDATAST96_PT_CZ_FULL_PUV2014-30445.xml,41988,11,PUV/30445,PUV,2,2014-30445,PUV/30445,ZaniklĂ˝ dokument,PUV/30445-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30498,OPENDATAST96_PT_CZ_FULL_PUV2014-30498.xml,41995,11,PUV/30498,PUV,2,2014-30498,PUV/30498,ZaniklĂ˝ dokument,PUV/30498-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30513,OPENDATAST96_PT_CZ_FULL_PUV2014-30513.xml,41996,11,PUV/30513,PUV,2,2014-30513,PUV/30513,ZaniklĂ˝ dokument,PUV/30513-2
TechnickĂˇ univerzita v Liberci,CZ,2014-30518,OPENDATAST96_PT_CZ_FULL_PUV2014-30518.xml,42003,11,PUV/30518,PUV,2,2014-30518,PUV/30518,ZaniklĂ˝ dokument,PUV/30518-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30644,OPENDATAST96_PT_CZ_FULL_PUV2015-30644.xml,42031,11,PUV/30644,PUV,2,2015-30644,PUV/30644,ZaniklĂ˝ dokument,PUV/30644-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30701,OPENDATAST96_PT_CZ_FULL_PUV2015-30701.xml,42044,11,PUV/30701,PUV,2,2015-30701,PUV/30701,ZaniklĂ˝ dokument,PUV/30701-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30786,OPENDATAST96_PT_CZ_FULL_PUV2015-30786.xml,41659,11,PUV/30786,PUV,2,2015-30786,PUV/30786,ZaniklĂ˝ dokument,PUV/30786-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30787,OPENDATAST96_PT_CZ_FULL_PUV2015-30787.xml,42026,11,PUV/30787,PUV,2,2015-30787,PUV/30787,ZaniklĂ˝ dokument,PUV/30787-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30821,OPENDATAST96_PT_CZ_FULL_PUV2015-30821.xml,42069,11,PUV/30821,PUV,2,2015-30821,PUV/30821,ZaniklĂ˝ dokument,PUV/30821-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30840,OPENDATAST96_PT_CZ_FULL_PUV2015-30840.xml,42074,11,PUV/30840,PUV,2,2015-30840,PUV/30840,ZaniklĂ˝ dokument,PUV/30840-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30866,OPENDATAST96_PT_CZ_FULL_PUV2015-30866.xml,42081,11,PUV/30866,PUV,2,2015-30866,PUV/30866,ZaniklĂ˝ dokument,PUV/30866-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30943,OPENDATAST96_PT_CZ_FULL_PUV2015-30943.xml,42104,11,PUV/30943,PUV,2,2015-30943,PUV/30943,ZaniklĂ˝ dokument,PUV/30943-2
TechnickĂˇ univerzita v Liberci,CZ,2015-30972,OPENDATAST96_PT_CZ_FULL_PUV2015-30972.xml,42110,11,PUV/30972,PUV,2,2015-30972,PUV/30972,ZaniklĂ˝ dokument,PUV/30972-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31051,OPENDATAST96_PT_CZ_FULL_PUV2015-31051.xml,42130,11,PUV/31051,PUV,2,2015-31051,PUV/31051,ZaniklĂ˝ dokument,PUV/31051-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31052,OPENDATAST96_PT_CZ_FULL_PUV2015-31052.xml,42130,11,PUV/31052,PUV,2,2015-31052,PUV/31052,ZaniklĂ˝ dokument,PUV/31052-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31190,OPENDATAST96_PT_CZ_FULL_PUV2015-31190.xml,42165,11,PUV/31190,PUV,2,2015-31190,PUV/31190,ZaniklĂ˝ dokument,PUV/31190-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31191,OPENDATAST96_PT_CZ_FULL_PUV2015-31191.xml,42165,11,PUV/31191,PUV,2,2015-31191,PUV/31191,ZaniklĂ˝ dokument,PUV/31191-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31478,OPENDATAST96_PT_CZ_FULL_PUV2015-31478.xml,42249,11,PUV/31478,PUV,2,2015-31478,PUV/31478,ZaniklĂ˝ dokument,PUV/31478-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31592,OPENDATAST96_PT_CZ_FULL_PUV2015-31592.xml,42282,11,PUV/31592,PUV,2,2015-31592,PUV/31592,ZaniklĂ˝ dokument,PUV/31592-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31598,OPENDATAST96_PT_CZ_FULL_PUV2015-31598.xml,42283,11,PUV/31598,PUV,2,2015-31598,PUV/31598,ZaniklĂ˝ dokument,PUV/31598-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31651,OPENDATAST96_PT_CZ_FULL_PUV2015-31651.xml,42291,11,PUV/31651,PUV,2,2015-31651,PUV/31651,ZaniklĂ˝ dokument,PUV/31651-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31655,OPENDATAST96_PT_CZ_FULL_PUV2015-31655.xml,42292,11,PUV/31655,PUV,2,2015-31655,PUV/31655,ZaniklĂ˝ dokument,PUV/31655-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31672,OPENDATAST96_PT_CZ_FULL_PUV2015-31672.xml,42298,11,PUV/31672,PUV,2,2015-31672,PUV/31672,ZaniklĂ˝ dokument,PUV/31672-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31676,OPENDATAST96_PT_CZ_FULL_PUV2015-31676.xml,42298,11,PUV/31676,PUV,2,2015-31676,PUV/31676,ZaniklĂ˝ dokument,PUV/31676-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31721,OPENDATAST96_PT_CZ_FULL_PUV2015-31721.xml,42312,11,PUV/31721,PUV,2,2015-31721,PUV/31721,ZaniklĂ˝ dokument,PUV/31721-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31731,OPENDATAST96_PT_CZ_FULL_PUV2015-31731.xml,42313,11,PUV/31731,PUV,2,2015-31731,PUV/31731,ZaniklĂ˝ dokument,PUV/31731-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31741,OPENDATAST96_PT_CZ_FULL_PUV2015-31741.xml,42318,11,PUV/31741,PUV,2,2015-31741,PUV/31741,ZaniklĂ˝ dokument,PUV/31741-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31848,OPENDATAST96_PT_CZ_FULL_PUV2015-31848.xml,42345,11,PUV/31848,PUV,2,2015-31848,PUV/31848,ZaniklĂ˝ dokument,PUV/31848-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31850,OPENDATAST96_PT_CZ_FULL_PUV2015-31850.xml,42345,11,PUV/31850,PUV,2,2015-31850,PUV/31850,ZaniklĂ˝ dokument,PUV/31850-2
TechnickĂˇ univerzita v Liberci,CZ,2015-31929,OPENDATAST96_PT_CZ_FULL_PUV2015-31929.xml,42359,11,PUV/31929,PUV,2,2015-31929,PUV/31929,ZaniklĂ˝ dokument,PUV/31929-2
TechnickĂˇ univerzita v Liberci,CZ,2016-32066,OPENDATAST96_PT_CZ_FULL_PUV2016-32066.xml,42403,11,PUV/32066,PUV,2,2016-32066,PUV/32066,ZaniklĂ˝ dokument,PUV/32066-2
TechnickĂˇ univerzita v Liberci,CZ,2016-32300,OPENDATAST96_PT_CZ_FULL_PUV2016-32300.xml,42453,11,PUV/32300,PUV,2,2016-32300,PUV/32300,ZaniklĂ˝ dokument,PUV/32300-2
TechnickĂˇ univerzita v Liberci,CZ,2016-32623,OPENDATAST96_PT_CZ_FULL_PUV2016-32623.xml,42544,11,PUV/32623,PUV,2,2016-32623,PUV/32623,ZaniklĂ˝ dokument,PUV/32623-2
TechnickĂˇ univerzita v Liberci,CZ,2016-33017,OPENDATAST96_PT_CZ_FULL_PUV2016-33017.xml,42678,11,PUV/33017,PUV,2,2016-33017,PUV/33017,ZaniklĂ˝ dokument,PUV/33017-2
TechnickĂˇ univerzita v Liberci,CZ,2016-33204,OPENDATAST96_PT_CZ_FULL_PUV2016-33204.xml,42724,11,PUV/33204,PUV,2,2016-33204,PUV/33204,ZaniklĂ˝ dokument,PUV/33204-2
TechnickĂˇ univerzita v Liberci,CZ,2017-33440,OPENDATAST96_PT_CZ_FULL_PUV2017-33440.xml,42793,11,PUV/33440,PUV,2,2017-33440,PUV/33440,ZaniklĂ˝ dokument,PUV/33440-2
TechnickĂˇ univerzita v Liberci,CZ,2017-33609,OPENDATAST96_PT_CZ_FULL_PUV2017-33609.xml,42838,11,PUV/33609,PUV,2,2017-33609,PUV/33609,ZaniklĂ˝ dokument,PUV/33609-2
TechnickĂˇ univerzita v Liberci,CZ,2017-33972,OPENDATAST96_PT_CZ_FULL_PUV2017-33972.xml,42948,11,PUV/33972,PUV,2,2017-33972,PUV/33972,ZaniklĂ˝ dokument,PUV/33972-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34265,OPENDATAST96_PT_CZ_FULL_PUV2017-34265.xml,43038,11,PUV/34265,PUV,2,2017-34265,PUV/34265,ZaniklĂ˝ dokument,PUV/34265-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34354,OPENDATAST96_PT_CZ_FULL_PUV2017-34354.xml,43055,11,PUV/34354,PUV,2,2017-34354,PUV/34354,ZaniklĂ˝ dokument,PUV/34354-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34380,OPENDATAST96_PT_CZ_FULL_PUV2017-34380.xml,43063,11,PUV/34380,PUV,2,2017-34380,PUV/34380,ZaniklĂ˝ dokument,PUV/34380-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34383,OPENDATAST96_PT_CZ_FULL_PUV2017-34383.xml,43063,11,PUV/34383,PUV,2,2017-34383,PUV/34383,ZaniklĂ˝ dokument,PUV/34383-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34410,OPENDATAST96_PT_CZ_FULL_PUV2017-34410.xml,43073,11,PUV/34410,PUV,2,2017-34410,PUV/34410,ZaniklĂ˝ dokument,PUV/34410-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34411,OPENDATAST96_PT_CZ_FULL_PUV2017-34411.xml,43073,11,PUV/34411,PUV,2,2017-34411,PUV/34411,ZaniklĂ˝ dokument,PUV/34411-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34442,OPENDATAST96_PT_CZ_FULL_PUV2017-34442.xml,43080,11,PUV/34442,PUV,2,2017-34442,PUV/34442,ZaniklĂ˝ dokument,PUV/34442-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34448,OPENDATAST96_PT_CZ_FULL_PUV2017-34448.xml,43081,11,PUV/34448,PUV,2,2017-34448,PUV/34448,ZaniklĂ˝ dokument,PUV/34448-2
TechnickĂˇ univerzita v Liberci,CZ,2017-34457,OPENDATAST96_PT_CZ_FULL_PUV2017-34457.xml,43083,11,PUV/34457,PUV,2,2017-34457,PUV/34457,ZaniklĂ˝ dokument,PUV/34457-2
TechnickĂˇ univerzita v Liberci,CZ,2018-34736,OPENDATAST96_PT_CZ_FULL_PUV2018-34736.xml,42950,11,PUV/34736,PUV,2,2018-34736,PUV/34736,ZaniklĂ˝ dokument,PUV/34736-2
TechnickĂˇ univerzita v Liberci,CZ,2018-34859,OPENDATAST96_PT_CZ_FULL_PUV2018-34859.xml,43200,11,PUV/34859,PUV,2,2018-34859,PUV/34859,ZaniklĂ˝ dokument,PUV/34859-2
TechnickĂˇ univerzita v Liberci,CZ,2018-34909,OPENDATAST96_PT_CZ_FULL_PUV2018-34909.xml,43217,11,PUV/34909,PUV,2,2018-34909,PUV/34909,ZaniklĂ˝ dokument,PUV/34909-2
TechnickĂˇ univerzita v Liberci,CZ,2018-35020,OPENDATAST96_PT_CZ_FULL_PUV2018-35020.xml,43250,11,PUV/35020,PUV,2,2018-35020,PUV/35020,ZaniklĂ˝ dokument,PUV/35020-2
TechnickĂˇ univerzita v Liberci,CZ,2018-35338,OPENDATAST96_PT_CZ_FULL_PUV2018-35338.xml,43250,11,PUV/35338,PUV,2,2018-35338,PUV/35338,ZaniklĂ˝ dokument,PUV/35338-2
TechnickĂˇ univerzita v Liberci,CZ,2018-35690,OPENDATAST96_PT_CZ_FULL_PUV2018-35690.xml,43437,11,PUV/35690,PUV,2,2018-35690,PUV/35690,PlatnĂ˝ dokument,PUV/35690-2
TechnickĂˇ univerzita v Liberci,CZ,2018-35710,OPENDATAST96_PT_CZ_FULL_PUV2018-35710.xml,43440,11,PUV/35710,PUV,2,2018-35710,PUV/35710,ZaniklĂ˝ dokument,PUV/35710-2
TechnickĂˇ univerzita v Liberci,CZ,2019-35937,OPENDATAST96_PT_CZ_FULL_PUV2019-35937.xml,43517,11,PUV/35937,PUV,2,2019-35937,PUV/35937,ZaniklĂ˝ dokument,PUV/35937-2
TechnickĂˇ univerzita v Liberci,CZ,2019-35951,OPENDATAST96_PT_CZ_FULL_PUV2019-35951.xml,43521,11,PUV/35951,PUV,2,2019-35951,PUV/35951,ZaniklĂ˝ dokument,PUV/35951-2
TechnickĂˇ univerzita v Liberci,CZ,2021-39481,OPENDATAST96_PT_CZ_FULL_PUV2021-39481.xml,44546,11,PUV/39481,PUV,2,2021-39481,PUV/39481,PlatnĂ˝ dokument,PUV/39481-2
TechnickĂˇ univerzita v Liberci,CZ,2022-39616,OPENDATAST96_PT_CZ_FULL_PUV2022-39616.xml,44587,11,PUV/39616,PUV,2,2022-39616,PUV/39616,PlatnĂ˝ dokument,PUV/39616-2
TechnickĂˇ univerzita v Liberci,CZ,2022-39671,OPENDATAST96_PT_CZ_FULL_PUV2022-39671.xml,44607,11,PUV/39671,PUV,2,2022-39671,PUV/39671,PlatnĂ˝ dokument,PUV/39671-2
TechnickĂˇ univerzita v Liberci,CZ,2022-39756,OPENDATAST96_PT_CZ_FULL_PUV2022-39756.xml,44602,11,PUV/39756,PUV,2,2022-39756,PUV/39756,PlatnĂ˝ dokument,PUV/39756-2
TechnickĂˇ univerzita v Liberci,CZ,2022-40047,OPENDATAST96_PT_CZ_FULL_PUV2022-40047.xml,44741,11,PUV/40047,PUV,2,2022-40047,PUV/40047,PlatnĂ˝ dokument,PUV/40047-2
TechnickĂˇ univerzita v Liberci,CZ,2022-40066,OPENDATAST96_PT_CZ_FULL_PUV2022-40066.xml,44754,11,PUV/40066,PUV,2,2022-40066,PUV/40066,PlatnĂ˝ dokument,PUV/40066-2
TechnickĂˇ univerzita v Liberci,CZ,2022-40132,OPENDATAST96_PT_CZ_FULL_PUV2022-40132.xml,44734,11,PUV/40132,PUV,2,2022-40132,PUV/40132,PlatnĂ˝ dokument,PUV/40132-2
TechnickĂˇ univerzita v Liberci,CZ,2022-40334,OPENDATAST96_PT_CZ_FULL_PUV2022-40334.xml,44693,11,PUV/40334,PUV,2,2022-40334,PUV/40334,PlatnĂ˝ dokument,PUV/40334-2
TechnickĂˇ univerzita v Liberci,CZ,2013-1010,OPENDATAST96_PT_CZ_FULL_PV2013-1010.xml,41624,11,PT/2013-1010,PT,1,2013-1010,PT/2013-1010,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2013-1010-1
TechnickĂˇ univerzita v Liberci,CZ,2013-1011,OPENDATAST96_PT_CZ_FULL_PV2013-1011.xml,41624,11,PT/2013-1011,PT,1,2013-1011,PT/2013-1011,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2013-1011-1
TechnickĂˇ univerzita v Liberci,CZ,2013-1029,OPENDATAST96_PT_CZ_FULL_PV2013-1029.xml,41626,11,PT/2013-1029,PT,1,2013-1029,PT/2013-1029,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2013-1029-1
TechnickĂˇ univerzita v Liberci,CZ,2013-1049,OPENDATAST96_PT_CZ_FULL_PV2013-1049.xml,41628,11,PT/2013-1049,PT,1,2013-1049,PT/2013-1049,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2013-1049-1
TechnickĂˇ univerzita v Liberci,CZ,2013-1050,OPENDATAST96_PT_CZ_FULL_PV2013-1050.xml,41628,11,PT/2013-1050,PT,1,2013-1050,PT/2013-1050,ZaniklĂ˝ dokument,PT/2013-1050-1
TechnickĂˇ univerzita v Liberci,CZ,2013-109,OPENDATAST96_PT_CZ_FULL_PV2013-109.xml,41320,11,PT/2013-109,PT,1,2013-109,PT/2013-109,ZaniklĂ˝ dokument,PT/2013-109-1
TechnickĂˇ univerzita v Liberci,CZ,2013-110,OPENDATAST96_PT_CZ_FULL_PV2013-110.xml,41320,11,PT/2013-110,PT,1,2013-110,PT/2013-110,ZaniklĂ˝ dokument,PT/2013-110-1
TechnickĂˇ univerzita v Liberci,CZ,2013-113,OPENDATAST96_PT_CZ_FULL_PV2013-113.xml,41320,11,PT/2013-113,PT,1,2013-113,PT/2013-113,ZaniklĂ˝ dokument,PT/2013-113-1
TechnickĂˇ univerzita v Liberci,CZ,2013-126,OPENDATAST96_PT_CZ_FULL_PV2013-126.xml,41325,11,PT/2013-126,PT,1,2013-126,PT/2013-126,ZaniklĂ˝ dokument,PT/2013-126-1
TechnickĂˇ univerzita v Liberci,CZ,2013-244,OPENDATAST96_PT_CZ_FULL_PV2013-244.xml,41362,11,PT/2013-244,PT,1,2013-244,PT/2013-244,ZaniklĂ˝ dokument,PT/2013-244-1
TechnickĂˇ univerzita v Liberci,CZ,2013-342,OPENDATAST96_PT_CZ_FULL_PV2013-342.xml,41404,11,PT/2013-342,PT,1,2013-342,PT/2013-342,ZaniklĂ˝ dokument,PT/2013-342-1
TechnickĂˇ univerzita v Liberci,CZ,2013-415,OPENDATAST96_PT_CZ_FULL_PV2013-415.xml,41428,11,PT/2013-415,PT,1,2013-415,PT/2013-415,ZaniklĂ˝ dokument,PT/2013-415-1
TechnickĂˇ univerzita v Liberci,CZ,2013-495,OPENDATAST96_PT_CZ_FULL_PV2013-495.xml,41451,11,PT/2013-495,PT,1,2013-495,PT/2013-495,ZaniklĂ˝ dokument,PT/2013-495-1
TechnickĂˇ univerzita v Liberci,CZ,2013-542,OPENDATAST96_PT_CZ_FULL_PV2013-542.xml,41466,11,PT/2013-542,PT,1,2013-542,PT/2013-542,ZaniklĂ˝ dokument,PT/2013-542-1
TechnickĂˇ univerzita v Liberci,CZ,2013-701,OPENDATAST96_PT_CZ_FULL_PV2013-701.xml,41533,11,PT/2013-701,PT,1,2013-701,PT/2013-701,ZaniklĂ˝ dokument,PT/2013-701-1
TechnickĂˇ univerzita v Liberci,CZ,2013-959,OPENDATAST96_PT_CZ_FULL_PV2013-959.xml,41611,11,PT/2013-959,PT,1,2013-959,PT/2013-959,ZaniklĂ˝ dokument,PT/2013-959-1
TechnickĂˇ univerzita v Liberci,CZ,2013-976,OPENDATAST96_PT_CZ_FULL_PV2013-976.xml,41613,11,PT/2013-976,PT,1,2013-976,PT/2013-976,ZaniklĂ˝ dokument,PT/2013-976-1
TechnickĂˇ univerzita v Liberci,CZ,2013-988,OPENDATAST96_PT_CZ_FULL_PV2013-988.xml,41618,11,PT/2013-988,PT,1,2013-988,PT/2013-988,ZaniklĂ˝ dokument,PT/2013-988-1
TechnickĂˇ univerzita v Liberci,CZ,2014-157,OPENDATAST96_PT_CZ_FULL_PV2014-157.xml,41712,11,PT/2014-157,PT,1,2014-157,PT/2014-157,ZaniklĂ˝ dokument,PT/2014-157-1
TechnickĂˇ univerzita v Liberci,CZ,2014-330,OPENDATAST96_PT_CZ_FULL_PV2014-330.xml,41772,11,PT/2014-330,PT,1,2014-330,PT/2014-330,ZaniklĂ˝ dokument,PT/2014-330-1
TechnickĂˇ univerzita v Liberci,CZ,2014-484,OPENDATAST96_PT_CZ_FULL_PV2014-484.xml,41831,11,PT/2014-484,PT,1,2014-484,PT/2014-484,ZaniklĂ˝ dokument,PT/2014-484-1
TechnickĂˇ univerzita v Liberci,CZ,2014-554,OPENDATAST96_PT_CZ_FULL_PV2014-554.xml,41870,11,PT/2014-554,PT,1,2014-554,PT/2014-554,ZaniklĂ˝ dokument,PT/2014-554-1
TechnickĂˇ univerzita v Liberci,CZ,2014-595,OPENDATAST96_PT_CZ_FULL_PV2014-595.xml,41884,11,PT/2014-595,PT,1,2014-595,PT/2014-595,ZaniklĂ˝ dokument,PT/2014-595-1
TechnickĂˇ univerzita v Liberci,CZ,2014-64,OPENDATAST96_PT_CZ_FULL_PV2014-64.xml,41667,11,PT/2014-64,PT,1,2014-64,PT/2014-64,ZaniklĂ˝ dokument,PT/2014-64-1
TechnickĂˇ univerzita v Liberci,CZ,2014-692,OPENDATAST96_PT_CZ_FULL_PV2014-692.xml,41922,11,PT/2014-692,PT,1,2014-692,PT/2014-692,ZaniklĂ˝ dokument,PT/2014-692-1
TechnickĂˇ univerzita v Liberci,CZ,2014-715,OPENDATAST96_PT_CZ_FULL_PV2014-715.xml,41933,11,PT/2014-715,PT,1,2014-715,PT/2014-715,ZaniklĂ˝ dokument,PT/2014-715-1
TechnickĂˇ univerzita v Liberci,CZ,2014-787,OPENDATAST96_PT_CZ_FULL_PV2014-787.xml,41667,11,PT/2014-787,PT,1,2014-787,PT/2014-787,ZaniklĂ˝ dokument,PT/2014-787-1
TechnickĂˇ univerzita v Liberci,CZ,2014-788,OPENDATAST96_PT_CZ_FULL_PV2014-788.xml,41667,11,PT/2014-788,PT,1,2014-788,PT/2014-788,ZaniklĂ˝ dokument,PT/2014-788-1
TechnickĂˇ univerzita v Liberci,CZ,2014-811,OPENDATAST96_PT_CZ_FULL_PV2014-811.xml,41964,11,PT/2014-811,PT,1,2014-811,PT/2014-811,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2014-811-1
TechnickĂˇ univerzita v Liberci,CZ,2014-910,OPENDATAST96_PT_CZ_FULL_PV2014-910.xml,41989,11,PT/2014-910,PT,1,2014-910,PT/2014-910,ZaniklĂ˝ dokument,PT/2014-910-1
TechnickĂˇ univerzita v Liberci,CZ,2014-911,OPENDATAST96_PT_CZ_FULL_PV2014-911.xml,41989,11,PT/2014-911,PT,1,2014-911,PT/2014-911,ZaniklĂ˝ dokument,PT/2014-911-1
TechnickĂˇ univerzita v Liberci,CZ,2014-956,OPENDATAST96_PT_CZ_FULL_PV2014-956.xml,41996,11,PT/2014-956,PT,1,2014-956,PT/2014-956,ZaniklĂ˝ dokument,PT/2014-956-1
TechnickĂˇ univerzita v Liberci,CZ,2014-963,OPENDATAST96_PT_CZ_FULL_PV2014-963.xml,42003,11,PT/2014-963,PT,1,2014-963,PT/2014-963,ZaniklĂ˝ dokument,PT/2014-963-1
TechnickĂˇ univerzita v Liberci,CZ,2015-159,OPENDATAST96_PT_CZ_FULL_PV2015-159.xml,42069,11,PT/2015-159,PT,1,2015-159,PT/2015-159,ZaniklĂ˝ dokument,PT/2015-159-1
TechnickĂˇ univerzita v Liberci,CZ,2015-171,OPENDATAST96_PT_CZ_FULL_PV2015-171.xml,42073,11,PT/2015-171,PT,1,2015-171,PT/2015-171,ZaniklĂ˝ dokument,PT/2015-171-1
TechnickĂˇ univerzita v Liberci,CZ,2015-237,OPENDATAST96_PT_CZ_FULL_PV2015-237.xml,42101,11,PT/2015-237,PT,1,2015-237,PT/2015-237,ZaniklĂ˝ dokument,PT/2015-237-1
TechnickĂˇ univerzita v Liberci,CZ,2015-254,OPENDATAST96_PT_CZ_FULL_PV2015-254.xml,42110,11,PT/2015-254,PT,1,2015-254,PT/2015-254,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2015-254-1
TechnickĂˇ univerzita v Liberci,CZ,2015-404,OPENDATAST96_PT_CZ_FULL_PV2015-404.xml,42171,11,PT/2015-404,PT,1,2015-404,PT/2015-404,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2015-404-1
TechnickĂˇ univerzita v Liberci,CZ,2015-417,OPENDATAST96_PT_CZ_FULL_PV2015-417.xml,42177,11,PT/2015-417,PT,1,2015-417,PT/2015-417,NegativnÄ› ukonÄŤenĂ˝ po zveĹ™ejnÄ›nÄ‚Â­,PT/2015-417-1
TechnickĂˇ univerzita v Liberci,CZ,2015-544,OPENDATAST96_PT_CZ_FULL_PV2015-544.xml,42223,11,PT/2015-544,PT,1,2015-544,PT/2015-544,ZaniklĂ˝ dokument,PT/2015-544-1
TechnickĂˇ univerzita v Liberci,CZ,2015-693,OPENDATAST96_PT_CZ_FULL_PV2015-693.xml,42282,11,PT/2015-693,PT,1,2015-693,PT/2015-693,ZaniklĂ˝ dokument,PT/2015-693-1
TechnickĂˇ univerzita v Liberci,CZ,2015-721,OPENDATAST96_PT_CZ_FULL_PV2015-721.xml,42286,11,PT/2015-721,PT,1,2015-721,PT/2015-721,ZaniklĂ˝ dokument,PT/2015-721-1
TechnickĂˇ univerzita v Liberci,CZ,2015-732,OPENDATAST96_PT_CZ_FULL_PV2015-732.xml,42291,11,PT/2015-732,PT,1,2015-732,PT/2015-732,ZaniklĂ˝ dokument,PT/2015-732-1
TechnickĂˇ univerzita v Liberci,CZ,2015-783,OPENDATAST96_PT_CZ_FULL_PV2015-783.xml,42313,11,PT/2015-783,PT,1,2015-783,PT/2015-783,ZaniklĂ˝ dokument,PT/2015-783-1
TechnickĂˇ univerzita v Liberci,CZ,2016-220,OPENDATAST96_PT_CZ_FULL_PV2016-220.xml,42475,11,PT/2016-220,PT,1,2016-220,PT/2016-220,ZaniklĂ˝ dokument,PT/2016-220-1
TechnickĂˇ univerzita v Liberci,CZ,2016-367,OPENDATAST96_PT_CZ_FULL_PV2016-367.xml,42544,11,PT/2016-367,PT,1,2016-367,PT/2016-367,ZaniklĂ˝ dokument,PT/2016-367-1
TechnickĂˇ univerzita v Liberci,CZ,2017-195,OPENDATAST96_PT_CZ_FULL_PV2017-195.xml,42831,11,PT/2017-195,PT,1,2017-195,PT/2017-195,ZaniklĂ˝ dokument,PT/2017-195-1
TechnickĂˇ univerzita v Liberci,CZ,2017-753,OPENDATAST96_PT_CZ_FULL_PV2017-753.xml,43063,11,PT/2017-753,PT,1,2017-753,PT/2017-753,ZaniklĂ˝ dokument,PT/2017-753-1
TechnickĂˇ univerzita v Liberci,CZ,2018-177,OPENDATAST96_PT_CZ_FULL_PV2018-177.xml,43200,11,PT/2018-177,PT,1,2018-177,PT/2018-177,ZaniklĂ˝ dokument,PT/2018-177-1
TechnickĂˇ univerzita v Liberci,CZ,2018-255,OPENDATAST96_PT_CZ_FULL_PV2018-255.xml,43250,11,PT/2018-255,PT,1,2018-255,PT/2018-255,ZaniklĂ˝ dokument,PT/2018-255-1
TechnickĂˇ univerzita v Liberci,CZ,2018-681,OPENDATAST96_PT_CZ_FULL_PV2018-681.xml,43440,11,PT/2018-681,PT,1,2018-681,PT/2018-681,ZaniklĂ˝ dokument,PT/2018-681-1
